2,young man in tan shorts and green shirt is falling off his bicycle .
5,doing a jumping bike trick on dirt mound at night .
4,man talks to a woman wearing a backpack .
4,woman with a bag talks to a man on a bicycle near a street .
4,riding a bicycle as woman walks beside him on a street .
1,woman carrying a backpack is facing the camera , while the man is turned away .
8,woman in the white shirt and black backpack is walking with the man in the blue shirt .
3,man in a black jacket with a black beard stares pensively .
0,man in a jacket looks out .
2,man sits and rubs his chin .
2,man with a Mohawk and beard , with his hand on his chin looking off into the distance .
0,asian man thinks to himself .
4,man steers a speeding jet ski through a turn .
2,men are in a blue and white speed boat .
9,men are riding a blue and white jet ski .
3,people are driving a blue jet ski , leaving a trail of water in the air .
5,people jetskiing on a blue jet ski .
3,man and a woman in hats near a flight of stairs .
3,man in a brown hat and bow-tie with a woman in a red flower hat .
4,man wearing a gray hat stands with a woman wearing a red hat .
3,man with facial hair and a hat stands next to a woman in a red hat in front of a staircase .
2,man and woman are outside and something is drawing their attention .
5,men in hats stand on a wide sidewalk .
5,men standing on a street .
9,men wearing hats are standing on the path beside a brick building .
5,men wearing hats stand on the tree-lined sidewalk near a building .
8,men with hats on stand in the street .
5,dog is chewing on a big branch .
5,dog shews on a big stick .
7,dog with a branch in its mouth .
5,little dog chews on a big stick
5,dog chews on a big stick .
8,dog catching a Frisbee with onlookers in the background .
7,dog jumping to catch a Frisbee while people watch
0,Jack Russel terrier catching a Frisbee in midair .
7,small brown and white dog catching a Frisbee at a competition .
3,catching a Frisbee on a field in front of an audience .
5,green motorcycle is being ridden on a wet racetrack .
5,man on a race bike
4,man rides a green motorcycle on a wet racetrack .
4,motorcycle racer is turning around a curve on a wet road .
0,riding a green racing motorcycle .
7,lean dog races along a dirt track .
2,racing dog takes flight while wearing a yellow and black jersey , and muzzle
4,white greyhound wearing a yellow and black jacket is running on a track .
1,white race dog wearing the number eight runs on the track .
7,white racing dog wearing the number 8 is midstride running down a track .
4,girl takes a picture of her friend who is leaning on a picnic table .
6,girl is taking a picture of another girl outside .
4,woman taking a picture of a second woman as she leans on a table .
8,girls playfully pose for photos for each other in the park .
0,women next to a picnic table .
0,man looks across a city street at night .
8,man sits in the city at night .
1,elderly man is standing outside at night , gazing at the street .
3,photograph taken at night of a street scene and a man looking in the street
4,is a night view of a city street with people and traffic .
5,blonde child swinging on a swing .
2,smiling child wearing a white t-shirt with stripes and skull and crossbones is swinging .
3,young child in a swing wearing a skull and crossbones shirt .
1,blonde haired child played on the swing .
3,young girl in a cartoon shirt is enjoying a ride on a swing .
7,black dog has caught a bird in its mouth .
7,black dog in tall grass with a bird in its mouth .
3,black dog standing in a field is holding a bird in his mouth .
8,retriever stands in the grass , holding a bird in its mouth .
8,black dog in the field has something in its mouth .
4,black man is wearing sunglasses and a blue shirt with a white undershirt .
0,man in sunglasses smiles .
0,man with dreeds wearing large black sunglasses
0,skinned man with sunglasses in a blue shirt
2,man wearing a blue shirt has dreadlocks and sunglasses .
8,man in bright orange shorts is skateboarding along a course with cones as two people observe in the background .
3,man in orange shorts and knee pads is in a blurry picture .
3,man in orange shorts , knee pads and a helmet , moves quickly on a street course .
0,man in orange shorts moving really fast
0,skater goes through a course .
7,tan and white dog jumping after a red Frisbee .
1,white dog is running towards the red Frisbee on the grass .
4,white dog jumps above a red Frisbee that is rolling along the surface of a low cut field .
4,white dog wearing a red collar jumps up after a red Frisbee .
8,dog jumps in the air running after the Frisbee .
6,big white bird flies out of the water leaving a splash .
6,crane flying just above a body of water
0,white water bird taking flight from a lake .
0,, flying white bird grazes water with black legs .
8,white crane is landing in the water .
7,black and a blonde dog are either playing or fighting with each other .
3,white and a black dog fighting in a fenced in room .
9,dogs are jumping up at each other .
1,dogs fighting , one is black , the other beige .
5,dogs in a kennel on their hind legs facing one another .
4,man wearing a straw hat smokes a cigarette .
4,man with a straw hat is smoking a cigarette with a crowd nearby .
8,man in the straw hat is smoking a cigarette .
8,man in the straw hat smokes a cigarette .
4,man is wearing a straw hat and smoking a cigarette .
4,boy wearing a blue jacket swings a bat at a white ball .
3,little boy in a blue coat hits a ball with a stick .
3,little boy in a blue jacket hits a baseball .
3,young boy in a blue jacket swings a bat at a ball .
8,boy in the blue jacket and grey cap is playing with a ball .
3,ban in a grey swaetshirt picks out greens in a supermarket .
1,man is taking a look at the food products .
0,man looking at produce .
0,man shopping for fresh lettuce in a market
0,older man examines produce .
1,beagle walks through the grass .
7,black and tan dog standing in a field near trees
7,brown and tan dog walks through the green grass .
1,smal hound dog walking through the grass outside .
7,dog is walking through a grassy area .
7,big brown dog jumps over a small black dog .
7,big gold-colored dog jumping over a smaller black dog .
7,large brown dog jumps over a small black dog .
7,large golden retriever is jumping high over another smaller , black dog .
7,brown dog is jumping over a smaller black dog .
0,large yellow vehicle leads two others in a race .
2,yellow truck with Casterol branding leads a white truck and blue truck down the road .
1,race around a racetrack , the yellow truck with the number five leads , followed by number 22 and number 29 .
0,race in an obstacle course .
0,racing
1,crowd watches as two formula one cars leave the starting line .
6,crowd watches the start of a drag race at twilight .
1,group of people watch a drag race at the beginning and see the fire from the cars .
1,look at the flames coming from the cars at a drag race .
1,drag racers take off the starting line .
4,person has a mask , which has a red nose and a black bandanna , over his face .
0,person in a scary mask .
0,person wearing a clown mask is scratching his or her chin .
1,person wearing a clown mask looks to the right .
0,person wears a mask .
4,group of young people pose for a group photo while a man does a bike jump .
4,person jumping off a ramp on a bike over a crowd .
4,topless guy jumping a ramp on a bike .
4,cheer as a bicyclist rides his bike off a ramp
3,cheer as a man rides a bmx bike in midair
1,bicyclist with a green shirt rides through the woods
8,man in green biking in the woods .
4,man is riding a mountain bike on a woodland trail .
4,man rides a bike through a wooded trail .
3,mountain biker is riding along a heavy dirt trail in a wooded area .
5,person on a downhill skateboard .
4,person wearing a helmet and red and silver jumpsuit is kneeling on a skateboard .
4,person wearing a helmet begins to ride a skateboard down a street hill .
8,in helmets racing down the street on skateboards .
5,ride skateboards on a road .
6,children play in a pile of unspooled toilet paper .
2,infants , one standing and one sitting , are in a bathroom .
8,little children playing in the bathroom .
8,little kids playing with toilet paper in the bathroom .
0,young children playing with toilet paper .
0,boy plays goalie at a soccer game .
1,goalie dives to prevent the ball from going into the goal .
3,kid blocks a goal during a soccer game as other kids stand in the background .
4,young boy dives for a ball near a soccer goal .
8,blonde boy is stretching in front of the soccer goal .
8,black dog in the water .
1,black dog is walking through the water .
7,black dog walking through water .
1,black dog walks through the water .
6,dark dog is in a body of water .
6,group of people riding bicycles turn on a street .
1,large group of bicycles racing on the street
6,line of men on bicycles compete in a race
3,tight crowd of bicyclers make a sharp turn in a race .
6,of cyclists ride during a race .
7,brown dog is sniffing a white dog in front of 2 women .
7,large golden dog sniffing the butt of a white dog
9,dogs are being led into a building on leashes .
9,dogs one white and another tan are on leash with two women at an open doorway .
0,large dogs greet other while their owners watch .
3,and a few adults are playing in a water fountain on the ground .
6,an urban fountain , a number of kids and a couple of adults wade through , barefooted .
3,are gathered in a city and barefoot children stand near a water fountain .
4,at a park with a public waterspout area .
8,play in the fountain on a sunny day .
3,biker doing a somersault with the bike in front of a crowd .
0,performing jump while onlookers watch .
3,doing a flipping trick on a red bicycle in front of a lot of people .
1,athlete perfomed a trick as the large crown watched .
1,rider on the red BMX bike does an inverted trick .
0,man is jumping across a gap .
0,man jumping from one building to another closeby
1,man jumps off a large building onto the ground .
6,man jumps off of one rooftop onto another .
0,young man jumps from one balcony to another .
8,people rollerskating with spectators in the background .
0,women competitively rollerskating around an area .
0,women rollerblade .
0,women participate in a roller derby .
5,skaters on a skating rink in athletic equipment .
5,man on a motorcycle riding on his back tire .
4,man on a yellow sport bike does a wheelie as his friend on a black bike catches up .
0,yellow motorcyclist is popping a wheelie .
5,orange rider is driving a motorcycle on one wheel .
4,motorcyclists on a blurry road , one rider doing a wheelie .
2,boy wearing a swimming cap and goggles running through water with another child swimming behind him .
8,swimmers in the water .
0,boys wearing matching blue swim caps swim in a lake .
8,boys with blue swim caps in the murky water .
0,boys wading in blue swim caps .
6,burst of fire emerges from an experimenter in a darkened backyard .
0,man breathes fire .
0,man breathing fire , obscured by a fence .
4,night photo of a person making a fireball .
2,houses and fire
9,girls are playing soccer with orange and white uniforms .
0,girls in jerseys running toward a soccer ball
0,girls in red jerseys playing soccer
0,girls in red soccer uniforms running after a soccer ball .
2,little girls in red and white strips are chasing after a soccer ball .
2,skateboarder wearing an orange shirt and orange helmet .
0,riding skateboards .
5,men , both wearing helmets , on skateboards with large wheels .
2,men on skateboards , and one has an orange helmet .
0,men skateboards at high speed .
2,black person in black and red is sleeping on a bench with an open black umbrella .
5,man is sitting on a bench shading himself with an umbrella .
4,man sitting up taking a nap on a park bench with an open umbrella protecting him from the sun .
5,on bench sleeping under umbrella for shade
3,person in red and black is laying on a bench under a black umbrella .
2,person wearing a bright pink wig and a yellow shirt , facing away and looking at the ocean .
2,person with neon pink hair and yellow shirt is looking out across a beach .
0,person with pink hair looking out at a beach .
4,wearing a pink wig standing on the shore of a beach .
1,person at the beach is wearing a pink wig .
7,brown dog about to catch a green Frisbee .
1,brown dog waits for the Frisbee to come down before catching it .
7,dog catching a Frisbee .
7,dog gets ready to catch a Frisbee .
0,standing in grass playing with green flying disc
7,large , white dog , with a fluffy tail is running on grass .
1,white dog runs on the grass .
7,white dog running on grass
7,white dog is running .
1,dog running on the grass
7,brown dog is playing with a ball in the water .
7,brown dog is running through water carrying a ball in its mouth .
8,dog has run into the water to catch a ball in his mouth .
7,dog running through water with a ball in its mouth
7,dog catches ball in shallow waters .
7,black and white dog frolicks in the water .
7,black and white dog leaps through the water .
8,black-and-white dog running in the water .
7,black and white dog runs through the white water at a beach .
7,black and white dog is running through the ocean .
0,girl in a pick dress stands upside down .
5,girl in a pink dress is standing on her head .
3,girl in a pink tutu doing a handstand on a couch .
5,girl in a pink tutu standing on her head .
0,girl wearing pink does a handstand .
0,man doing a skateboard trick in air while being videotaped .
0,man performs a skateboard trick .
4,teenager boy does a trick with his skateboard against a wall .
0,boy is skateboarding .
4,skateboarder wearing jeans and a white shirt jumps a ramp .
5,small girl riding on a yellow plastic toy car .
8,toddler rides a plastic vehicle while another watches in the background .
5,young child riding on a plastic yellow car
2,riding wheeled , yellow toy , with adult 's legs and another child in background .
9,girls are riding plastic cars , one yellow and one red .
0,dark haired little girls running across a field .
3,girls are running on a field in front of a fence .
0,girls run in a field outside .
3,girls run on a grassy field with a building in the background .
5,little girls run on a soccer field .
5,man in an orange shirt flips his skateboard on a suburban street .
3,man in a red shirt is performing an aerial trick with a skateboard on a sidewalk .
8,skateboarder in the air above his board on a residential street .
6,young man jumps up off his skateboard on the street in front of a house .
4,guy is wearing a red shirt and doing a aerial flip with his skateboard .
0,boy is hanging upside down from a tire swing .
0,boy is swinging upside-down with his head sticking through a tire .
0,child upside down in a horizontal tire swing .
0,young boy is hanging head down in a tire swing with gravel beneath it .
3,young boy wearing a grey sweater , blue jeans and boots hangs upside down in a tire swing .
3,girl in a pink bicycle rides in front of a restaraunt .
8,little girl in pink riding down the street on a pink and purple bike .
4,young girl rides a bicycle past a cafe .
3,young girl wearing pink is riding her bike in front of a store on a boardwalk .
4,riding a bike on a street near many stores .
0,girls play volleyball .
3,woman are playing on a beach as a huge ship passes in the background .
8,women in bathing suits are playing on the beach .
9,overweight women in bikinis are playing on a beach .
8,playing volleyball in the sand near the ocean .
5,man holding the hand of another man who has a tattoo on his arm .
1,man that is standing up is holding the hand of another man that is sitting down .
6,man wearing a hat inspects the tattooed arm of another man .
2,elderly man is holding and looking at another man 's hand .
3,older gentleman in a brown cap looking at a younger gentleman 's arm .
5,Dobermans fighting or playing together on a lawn .
1,dogs fight on the grass .
0,dogs play together .
8,dogs wrestle in the grass .
9,large dogs are fighting with teeth bared near some trees .
7,golden haired dog walking through shallow water
7,large dog walking through water
7,brown dog walking in shallow water .
7,brown dog walking through water .
7,dog walks in shallow water .
4,girl is a blue and purple dress is hanging on a railing near a street while holding candy .
3,little girl in a colorful dress and black boots holds a lollipop and plays near a fence .
3,little girl in a dress and boots is holding a lolly pop and posing next to a fence .
2,young girl wearing black boots holds onto the fence and has a lollipop .
2,girl wearing dress and boots holding lollipop and fence
8,little children in a grassy yard running towards the camera .
9,little kids are playing on a yard .
8,toddlers are running towards the camera in a grassy yard .
9,young children are walking through a grassy yard .
1,little girls and one little boy are running on the grass .
8,dog swimming along the ocean with a bark in its mouth .
7,dog swimming though water holding a stick .
7,dog swimming with a stick in its mouth .
3,dog swims holding a large stick in his mouth in front of a city skyline .
8,swimming in the water with a stick in its mouth .
0,football player in mid stride holding a football .
0,football player is running with a football .
0,football player with a football is being pursued by another player .
3,american footballer in a white strip who is carrying the ball is being pursued by another player in a black strip .
1,football player holding the ball is chased by another football player from the opposing team
7,white dog is leaping into a swimming pool .
7,white dog jumping into a pool .
7,white dog jumps into a pool .
7,white dog jumps into a swimming pool .
1,white dog jumps into the blue pool .
9,boys are playing at a playground
9,boys are playing at a wooden playground .
3,boys playing on a merry-go-round in a park .
5,boys playing on the inertia wheel at a park .
4,boys play on a merry-go-round at a park .
0,elderly person in bright orange overalls is standing alongside a street .
1,person wearing orange overalls stands on the sidewalk .
5,woman in red overalls stands on sidewalk .
8,man in the red overalls stands on the sidewalk .
8,in red overalls standing on the sidewalk .
2,hockey player in black and white collides with another player wearing blue .
1,players collide on the ice .
8,ice hockey player in white is tumbling in front of the player in blue .
1,hockey players bumps against each other while skating on the ice .
0,opposing hockey players collide .
0,football player being tackled during a game .
1,football player has his arms wrapped around the person holding the ball .
3,football player in orange being tackled by a player in blue .
8,young boy wearing orange is running with the football as the boy in blue tries to wrestle him to the ground .
8,in orange jersey has the football and is being tackled .
0,man in a blue shirt is rock climbing .
8,man in blue is climbing up a rocky cliff with the help of secured cords .
6,overhead view of a guy rock climbing .
2,person in blue climbs up a very tall cliff , attached by red and blue ropes .
1,rock climber makes his way up the mountain .
0,man in blue shorts leaps from cliff into a lake .
3,man in swimming trunks jumping off a rock into a lake .
1,man jumps from a rock into the water .
1,shirtless man jumps into the water .
1,young man takes an acrobatic leap into the water .
5,man on a bicycle rides on a mountain .
5,mountain biker makes his way up a grassy path on his red bicycle .
4,mountain biker rides up a hill on a red bicycle .
4,mountain biker with a backpack crests a ridge .
3,in a yellow jacket mountain biking on a red bike .
8,child wearing pink boots is splashing in a puddle behind the red truck .
0,kid jumps in a puddle .
3,little girl in her rain boots jumps in a puddle .
0,little girl is about to jump into a mud puddle with her flower rain boots .
6,little girl wearing rain boots is jumping off the sidewalk into a puddle of muddy water .
8,boy in shorts kicks while standing in shallow water .
0,boy standing in water doing a kick .
8,boy standing with one leg in water and one leg held up over the surface .
8,little boy is kicking up his feet in the water .
8,young boy kicks his leg up while standing in the water .
6,group of men play soccer .
8,rugby player has emerged from the pack with the ball in his hands .
0,playing a game in red uniforms
8,player in red gets ready to toss the ball .
6,are competing in a fierce game of rugby
7,dog in training to become a seeing-eye dog .
7,dog wearing a bright green jacket .
7,fluffy dog is wearing a green guard jacket for an elementary school .
4,white dog on a leash is wearing a yellow jacket .
4,white puddle wearing a yellow school jacket on a lease
2,black and brown dogs pulling a red leash .
7,black dog chewing on a red leash .
5,dog chews on his red leash .
6,dog of dark color holds a red leash in his mouth .
5,dog tugs on his red leash .
7,large brown dog and a small black dog stand near each other on a dirt patch surrounding by grass and weeds .
7,large brown dog and a small grey dog on a rocky surface with weeds behind them .
7,large brown dog has his noce on the back of a small black dog .
7,small black dog is shocked when a larger brown dog gives him a sniff .
7,brown dog sniffs the back of a smaller black dog .
5,boy bouncing on a trampoline .
5,boy jumping on a trampoline .
5,boy jumps on a trampoline .
3,little boy in a white long sleeved t-shirt jumps on a trampoline .
5,jumps on trampoline outside house .
3,black and white dog is playing with a sheep in a field .
7,dog and sheep run together .
7,dog herds a sheep .
7,sheep chases a dog .
7,black and white dog is herding the sheep .
5,girl wearing pink bounces on a bed
3,little girl in a pink leotard is jumping and landing in a straddle split on a blue bed .
0,young girl jumping with her mouth open .
0,girl in a pink Hello Kitty shirt is jumping .
0,girl in pink does a midair leg splits .
5,blue motorcycle is being driven on a racetrack .
0,motorcycle racer leaning over to take a sharp turn .
0,motorcyclist is leaning into a curve with his motorcycle
5,race motorcycle takes a sharp turn on the track .
4,sponsored motorcyclist is making a turn on a racing circuit .
5,monkey is jumping towards another monkey on a smooth rock .
5,small monkey is jumping on top of another small monkey .
5,monkey is jumping near another monkey on top of a wooden structure .
0,is one small monkey jumping while another monkey watches .
5,small brown monkeys on a wall fighting with each other .
5,rollerblader is in midair on a ramp .
8,in the air above a ramp .
8,in black on ramps in midair pose .
0,jumping from one quarterpipe to another .
9,young boys are skateboarding on a ramp .
5,motocross rider is on a dirt hill .
0,person is riding a green motorcycle .
0,with helmet riding a green dirt bike midair .
0,motorcycle moving fast down dirt path .
0,rider going over a bump .
0,seats at a stadium , except for two people in green rain ponchos .
9,two people wearing green are sitting down and surrounded by empty seats .
8,lonely fans in green ponchos sit in a stadium .
8,people in green sit in an otherwise empty stadium .
9,people wearing green raincoats sit in blue bleachers that are otherwise empty .
0,football fan showing his devotion by painting his face .
0,person with face paint is staring at something from within a crowd .
8,sports fan is wearing face paint in the stands .
2,Fan with their face painted white , blue , and yellow .
8,person with the face paint and football jersey is sitting in bleachers
3,boy in jeans and a black shirt skating down a stair rail .
0,skateboarder goes down a railing .
3,teenager performing a trick on a stairway in public .
0,with helmet performing a trick while rollerblading .
4,teenage boy is grinding a skateboard on a steep rail .
2,man and a woman with three bikes and a silver car .
2,man and woman with bicycles stand by a silver car .
2,man , woman and three bicycles are resting by a silver car .
0,bicyclists stand by a silver car with three bikes .
1,bike riders standing with 3 bikes parked at the car .
3,young boy and a toddler play in a fountain in front of a building .
9,small children are playing in a sprinkler system .
9,toddlers are playing in a water fountain .
5,toddlers , one topless , one without pants , standing on a floor with water sprinklers .
0,young boys play in a fountain .
4,group of people are gathered on a white pillared porch for a photo .
6,group of people are sitting in front of a red brick and white trim building .
6,group of people are sitting on the porch of a brick building .
6,group of people gather in front of a red house .
6,group of ten people posing outside of a classic-style building
5,girl does a back bend on the beach .
1,girl doing a back bend at the beach .
8,girl performs a back bend in the ocean water .
3,woman in a red , white and blue bathing suit doing a back bend on the beach .
3,young girl , in a stars and stripes bathing suit , does a back flip on the beach .
8,cute puppy fetches a yellow ring chew toy in the yard .
8,puppy is running across the grass with a yellow toy in its mouth .
7,tan dog is running through the grass with a yellow toy in its mouth .
3,tan dog with a red collar runs with a yellow toy in its mouth .
0,golden puppy holding yellow rings in mouth while running through grass
1,boy wearing sunglasses on his head looks at the camera .
2,child with sunglasses and a shirt filled with dirt .
4,young child with a dirty shirt is standing on a playground
2,in dirty white shirt and sunglasses standing in yard
8,boy who has played in the dirt standing near his swing set .
8,dog chases a ball that has dropped in the water .
7,dog on a log looks at a splash in the water as another dog looks on .
0,playing in a stream
8,dogs are staring at a splash in the water
8,dogs look at something splashing in the water .
0,playing in a fountain
3,children are playing in a water fountain in a city plaza .
0,children playing in water spouts .
8,kids are jumping around in the sprinklers .
0,children playing in a fountain .
2,smiling young woman in a tourquoise shirt and bandanna poses at table outdoors .
0,woman dressed in blue posing for a picture
3,woman in a blue shirt and headscarf poses for a picture sitting at a picnic table .
3,woman in a blue shirt and tan shorts sits at a table .
2,woman with matching light blue t-shirt and headscarf sits on a chair made of stone .
6,couple acting like they are swimming in front of a fish cutout door .
2,man and woman standing by a blue double door with fish and they are pretending to be swimming .
6,man dances as another holds her breath in front of a blue fish door .
6,two people in t-shirts pretend to swim in front of two blue doors .
8,people pretending to be in the water next to a door with fish cutouts .
9,climbers are sitting on top of a mountain attached to ropes .
0,men in red helmets sit atop a rocky cliff .
5,mountain climbers sit on a mountain .
9,people connected to ropes wearing bright orange helmets are sitting on a rocky crag high in the mountains .
0,smiling climbers with poles sit astride a mountain ridge .
7,black and white dog runs towards the camera .
7,white and black dog runs on the grass .
1,white dog jumping towards the camera
7,and white dog running outside .
7,white and black dog is on the grass .
8,man pokes his head out of the red tent in the snow .
3,person peeks out from a colorful tent in a vast field of snow .
6,person poses inside of a tent surrounded by snow .
0,woman smiles from inside a red tent that is surrounded by snow .
6,hiker pokes out of her tent to find that snow is everywhere .
3,child in a black shirt reaches for a white kitchen stove
3,little kid in a black shirt and striped pants is playing with the controls on a stove .
3,toddler in stripy pants is reaching for a white stove in a red floored kitchen .
0,toddler is reaching up to touch a stove .
1,toddler touches the white stove .
0,cyclist is performing a jump by some trees .
0,man doing a jumping bike trick surrounded by trees .
6,doing jumping trick in front of trees .
8,rider jumping very high on his bike in the woods .
1,man on the bicycle is doing a stunt through the air .
4,child running a net through a bucket of water and another child filling a bucket .
0,children cleaning water in their village .
2,children ladle water and a blue watering can sits behind them .
4,children outside near a container of water and a watering pail
9,small children are gathering water from a large container .
4,boy performing tricks on a brick wall with a skateboard .
1,guy skateboarding on the side of steps .
5,skateboarder doing tricks on a brick wall next to stairs .
5,skateboarder is balancing on a brick wall .
5,skateboarder is balancing himself and his skateboard on the edge of a brick wall .
1,boy follows another at the park .
1,child is walking ahead of the other .
8,children in coats walking in a park
9,young children are walking through a park .
9,young kids are walking outside .
4,biker rides a motorcycle on a racetrack
4,man races a blue motorcycle on a track .
1,motorcycle rider turns the motorcycle on its side while racing .
0,motorcyclist takes a corner .
3,race car driver in a Yamaha bicycle is turning on a racetrack .
1,black dog is looking at the tabby cat that is sitting by the window .
7,dog and cat sit by a table with toys on it .
4,tawny cat is playing with a basket while a black dog watches .
1,black dog and kitten curiously looking at the wooden weave basket .
8,pets play in the apartment .
0,girl in a blue uniform raises her arm .
0,young cheerleader is cheering
3,young female cheerleader dressed in a blue uniform is cheering in front of a group of band members .
2,young girl in a blue and white cheerleading costume holds her right arm up while her other hand is on her hip .
2,in blue and white uniform doing cheers
7,black dog bites a white dog on the grass .
7,brown dog is nibbling at the white dog 's face .
7,brown dog mouthing at a white dog .
7,brown dog playfully bites a white dog .
7,dog makes a playful bite on another dog .
1,dark haired boy and dark haired girl stand on the grass .
4,children are walking towards a house with a red van parked outside .
8,children in the grass in front of a house .
8,children play outside in the yard .
8,kids play in the grass near a red car .
0,man swings his racket at a tennis ball .
0,man with no shirt is playing tennis .
0,man without a shirt playing tennis .
0,shirtless man is getting ready to hit a tennis ball .
0,shirtless man playing tennis in an fenced-in area .
5,man is sitting on the sidewalk by a tree .
5,man sits on a sidewalk .
3,man sitting on a curb in a city park .
1,boy sitting on the sidewalk outside .
1,the power lines , a man sits near an unusual shaped tree stump
8,homeless man stands in the street with a black dog .
4,man and a dog , with a shopping cart full of items .
2,old man and his dog are standing otuside with a cart .
4,old man with a large belly is next to a filled shopping cart and a dog on the street .
4,scruffy fat man is standing next to a dog and a shopping cart full of stuff .
1,beach volleyball players walk and talk together on the sand .
8,women in bathing suits walks across the sand .
8,women stand in the sand in their bikinis .
1,women wearing bikinis are walking on the sand .
5,women wearing bikinis on a sandy beach .
3,girl in a white shirt poses and smiles as someone holds up a peace sign behind her .
4,girl smiles while a boy makes a V sign behind her head .
0,smiling for camera with boy giving her bunny ears
0,girl with white shirt with boy standing behind making rabbit ears behind her head .
1,young girl is given rabbit ears by the young boy behind her .
0,girl swinging
0,small girl in a toddler swing
0,young girl is smiling while swinging .
2,girl in pink and white dress swinging .
8,young girl wearing a pink striped dress is swinging in the child 's swing .
3,dog comes out of a blue baby pool with a ball in his mouth .
8,dog is in the paddling pool playing with a ball .
3,dog plays with a ball in a kiddie pool .
3,dog splashing in a small pool with a small football .
3,white and black dog plays in a blue pool with a ball .
3,man dressed like a rockstar poses in front of a brick wall .
3,man with a heavy-metal hairstyle wearing a studded leather jacket and tight lace-up pants stands in front of a brick wall .
4,man with a lot of jewelry and punk rock clothes poses against a brick wall .
4,man with long blond hair and a lot of jewelry stands by a wall .
0,older man with long blond hair wearing a rocker outfit
4,is a man and a boy , both standing on one leg , with at least one arm sticking out .
9,men are posing oddly outdoors .
8,men posing with their legs up with a train in the background
1,men put their arms and legs out to the side .
5,young men are both standing on one leg with their arms stretched out on the street .
8,dog in a swimming pool and another dog on the edge of the pool .
7,dog swims in a pool while another watches .
8,dog swims in the pool while another dog watches from the deck .
7,tan dog swims in a pool while a black and brown dog looks on .
0,dogs playing in a pool
5,puppy sniffs a human foot that is resting on his face .
6,fuzzy dog with a humans foot in front of it .
0,puppy sniffing a human 's bare foot .
7,'s foot resting on fluffy black dog .
0,black puppy is being touched by a foot .
3,large elderly woman in a green stripy dress is carrying shopping bags along a cobbled street .
0,woman in a striped dress walks with shopping bags .
0,woman carrying bags .
0,woman in striped dress , white jacket , walks down street with shopping bags .
1,walking down the street with grocery bags
2,boy and two men shooting off a water rocket at the beach .
6,group of people are standing on the beach in front of some boats .
6,group of people launch an air rocket in front of a marina .
4,lady and a little boy use a pump to launch a rocket at a marina .
0,little boy made blasted something off with water .
7,black and grey dog is playing with a blue ball outside .
7,dog is playing with a ball on the grass .
7,dog playing with a blue ball
5,gray dog chases a blue soccer ball on the grass .
7,graying dog is pushing a blue soccer ball downhill with his nose .
3,boy in a blue shirt and white helmet is riding a white bike .
3,boy in blue is riding his bike in a skate park .
5,boy on a BMX bike
5,cyclist riding on their front wheel on the asphalt .
2,man is on a black and white bike .
1,small girl chases a pink ball over the gravel driveway .
3,small girl is looking at a pink and black ball , in a parking lot .
8,little girl in the green dress is chasing after a pink ball .
0,little girl is chasing after her pink soccer ball .
5,young girl is playing on white rocks with a small pink ball .
7,black , brown and white dog is running beside a green fence in a grassy garden .
1,dog is galloping through the grass .
7,dog runs through a lush , green lawn .
1,tri-colored dog is running on the green grass .
8,running through grass in fenced in area .
8,man in an orange jacket raising his hands to the sky in the sand .
5,man in an orange jacket stands on sand with a blue sky background .
5,man is outside standing on sand with a bright blue sky around him .
5,man standing on a sand dune and reaching to the sky .
6,screaming at the top of a sand dune .
0,asian children smile while hugging each other .
2,children grin and hug each other .
2,children hug and smile .
1,children smile for the camera .
0,kids hugging each other .
3,boy jumps a skateboard while a man in a suit looks on .
1,man walks past as a skateboarder flies over the steps .
6,skateboarder jumps over a set of stairs .
0,skateboarder performs a trick .
8,on a skateboard in the air
0,woman sitting at a sewing machine looks up .
0,woman with glasses is sewing .
0,woman works by a sewing machine .
0,in colorful shirt works at sewing machine .
0,with glasses working at a sewing machine .
9,are two large dogs running about in a field .
8,brown dogs running in grass with fence and trees in the background .
0,brown dogs run through a grassy field .
9,dogs are running in a grassy field
0,red dogs running in green grass by a fence .
8,man is parallel in the air , trying to kick the soccer ball past the goalie .
8,soccer player in white attacks the ball with flying kick towards the goal of the player in red as another team member looks on .
1,soccer player is jumping into the air to kick the soccer ball into the goal .
1,soccer player is making a flying kick towards the goal .
8,soccer player leaps sideways in the air to kick the ball .
8,brown dog splashes in the water .
1,dog leaps out of the water towards shore .
6,dog near the shore of a body of water .
1,tan dog jumping through the water towards the shore .
1,brown dog is jumping out of the water
5,guy doing a wallride on his bike
3,person in a hooded sweatshirt is doing a bicycle trick off of a wall .
3,person in grey is riding a bike on a brick wall .
4,young person riding a bike on the side of a brick wall
4,youth on a bicycle wearing a white sweater riding along a wall .
1,boy is standing on the stairs with his arms folded .
2,child in a blue and white striped shirt crosses his arms and smiles while standing on red carpeted stairs .
4,child is standing beside a banister on a red carpeted stair .
5,young blond boy smiling standing on a staircase
1,boy smiling on the stairs .
4,boy does a trick on a skateboard .
5,man flips his skateboard on a flat expanse of concrete .
8,skateboarder jumping in the street .
3,teenage boy doing a skateboard trick while another boy rides on a skateboard in the background .
6,guys riding skateboards with one of them performing a jump trick .
1,man jumps off a rock into the water
0,jump from rocks above blue-green water .
0,boys jump from rocks into a green mountain pool .
1,people jump off the rocks and into the greenish water below .
1,swimmers are jumping off the tall rock into the water .
