2	A person standing on a steep side walk next to a building.
1	A flock of sea birds are on the beach near the ocean.
1	A flock of sea birds are on the beach near the ocean.
1	Giraffe on the lone planes of the desert.
3	A green and white sign that reads "steel bridge rose quarter."
8	a transit bus parked on a city street with a building in the background
8	a transit bus parked on a city street with a building in the background
4	Blue traffic sign in front of a red brick building.
1	Street signs and yellow walk boxes in the middle of the city.
5	Three people walk over a bridge with open umbrellas.
7	A collection of signs on telephone poles in the city.
8	A green bus on a street in a city.
7	Tourists smile in a colorful boat on the river.
3	An old fashioned commuter bus going down a town street
0	A white and black sign informing visitors a farm is not associated with a business near by.
4	A pole with a road sign in front of a large bridge.
5	An orange train on the track with city buildings surrounding.
1	A train traveling through the city while some people walk down the sidewalk nearby.
3	A city bus dropping off passengers at a corner.
0	The view of a city street with a clock tower in the back ground.
8	Two giraffes feeding from boxes mounted on a wooden building with a man watching.
0	A traffic light sitting by a sidewalk where people are walking and a building.
3	A bus leads traffic down a city street.
4	A number of birds bathe in a lake.
8	A yellow bus pulling away from a bus stop on a city street
3	A green street sign hangs near a bridge
0	a group of seagulls and one long legged bird with a long thin beak standing in the sand of a shore line.
0	a group of seagulls and one long legged bird with a long thin beak standing in the sand of a shore line.
5	Car's driving on a city street lined with houses.
4	A bus driving in a parking lot in front of a building.
7	three people in a boat traveling down the river
4	A bird on a perch is in front of the clock in front of the building.
3	A train is shown passing by a canal.
7	A commuter train leaving the station in a city setting.
2	A train traveling on train tracks next to a building.
3	A wheel-less buss sitting on gravel by a building.
2	a red bus peaked in an empty paved lot next to a building.
7	cows standing around in the woods doing nothing
1	people walking on the sidewalk and crossing the street in a city setting.
8	a public transit bus on a city street
8	A man stands next to a brick building near a stop sign on a city street.
8	A man stands next to a brick building near a stop sign on a city street.
4	A group of cows standing in a forest.
4	Red double decker bus parked in front of a building.
4	Two street signs in front of a building and window.
4	A train traveling on a bridge in front of a building.
4	A train traveling on a bridge in front of a building.
0	Swans and a dog move through a calm river.
4	A street intersection sign in front of a brick building and trees.
8	People sitting in chairs outside a building on a street.
0	a close up of a street sign with a building in the background
8	a train on a train track on a bridge
7	An old black train engine in a building.
4	A green bus parked in front of a building.
3	Train tracks and an old train outside a building.
2	People standing on a street next to a building.
4	A group of people standing outside of a bus parked in front of a mountain.
9	A bunch of birds gathered in the shallow end of a pond.
0	A train is coming around a bend by grass and a building.
2	A bus parked at a bus station next to a building.
3	A train going through town via railroad.
3	Two street signs hang near a modern building.
4	A red fire hydrant in front of a building.
8	Several street signs on a post near a building and a car.
6	A spotted giraffe walking across a plain land.
0	A train moves across a train crossing in a city.
0	a young giraffe crossing a road in the desert
3	Migrating tiny birds hovering over a large building
3	A stop sign do not enter sign and one way sign near a large house.
3	A city bus is making its way down a main street.
9	These giraffes get a great view of the city.
3	A white private bus drives down a city street.
8	A train parked on a track by a building.
3	The city bus is traveling slow on the snow covered roads.
5	A city street filled with tall buildings and motorcycles.
3	The train is traveling fast over the bridge
3	A street sign hanging up above a city street.
7	A pond filled with clear water which is showing the reflection of shrubs in water.
8	A train on a track sitting near a building.
5	A train sitting on a bridge track with an opening below.
9	Two ducks floating on top of a lake with brown water.
0	a fire hydrant out side of a building next to a vase full of flowers
8	A traveling bus driving on a street up a hill.
1	A red traffic light signal on the corner of Folsom in the city.
0	a long train going down the tracks through a town
4	a tiny train sitting on the  rails in front of a building
2	Green highway signs pointing in opposite directions next to a building
5	A narrow city street packed with vehicles and business signs.
8	A bus stopped at a bus stop on a city street.
3	A yellow train is going over a bridge
9	A long bridge crosses a river at the base of tall mountains.
9	A long bridge crosses a river at the base of tall mountains.
3	birds sit on a dock at an urban river
0	a bus parked at a station in a city
8	Winter scene outside a building with snow on bushes and street signs on the pole.
9	A herd of sheep treading up a mountain slope.
3	
3	
0	a very short passenger train going over a high bridge
3	The city bus is traveling down the road.
0	a guy standing by a blue sign in the woods
0	A yellow bus driving down a road in a wooded area.
3	A sign is directing traffic to the adjacent building.
4	A group of swans swimming in a murky lake.
2	passenger train parked on the railroad tracks next to a building
2	A red bus parks in a parking lot next to a building.
0	Scenic view of a bridge over a river with a train passing under.
0	Scenic view of a bridge over a river with a train passing under.
4	A view of a clock and some shop signs in town.
4	Tram stopped in from of a stuccoed building.
9	a gray retail store of an intersection with large clock on the top of the building
9	a gray retail store of an intersection with large clock on the top of the building
4	A flock of water fowl eating and cleaning themselves in a pond.
7	A man on a surfboard in the ocean.
8	Silhouette of a building with a bird on it.
9	A person holding out food to a flock of sea gulls.
9	A person holding out food to a flock of sea gulls.
7	Two ducks in a pond staring at something.
6	People walking on rocks around a white light house.
0	a bridge going over a river or stream that is attacked to a mountain.
0	a bridge going over a river or stream that is attacked to a mountain.
0	a bridge going over a river or stream that is attacked to a mountain.
2	A red and yellow bus on street next to building.
9	A group of large buses outside a terminal building.
5	Two sailboats with their sails open are on the open ocean.
0	A girl in the woods wearing a hat and a tie looking up
0	A view of a bridge over a river and mountain in the background.
0	A view of a bridge over a river and mountain in the background.
0	A view of a bridge over a river and mountain in the background.
6	Three giraffes walking along in a wooded area.
3	
3	
8	a street sign and a traffic light on a city street
7	Street signs giving directions with a building in the background.
7	A duckling is swimming in a big pond.
7	two boats sail in a big blue ocean
3	A yellow orange and black bus moving along a city street.
3	A bus moving along a busy city street.
7	A large crowd of people in the street in a city.
2	A train sitting on train tracks next to a lush green forest.
2	A city street with one traffic light next to a store.
2	A city street with one traffic light next to a store.
2	A red and white sign against a gray wall a clock is also attached to the gray building.
5	Several signs with a big white house behind them.
3	A stop sign and other street signs by a house.
4	Motorcycles must be a popular means of transportation in this Chinese town.
0	a woman in a suit and cap is standing in a forest
0	A light shines from a lamp post near a street sign that is attached to the wall of a building.
4	A tall building with a street light in front of it.
1	Woman in suit and hat looking up to the sky in the forest.
3	A blue bus is riding over a brick bridge.
7	A picturesque landscape image with a railway bridge in the foreground.
3	A big bus and other traffic on a busy city street.
2	A woman sitting on a bench next to the sea with boats
2	A woman sitting on a bench next to the sea with boats
8	a public transit bus on a city street
4	A giraffe is walking past a herd of deer in front of a building.
5	A city bus driving down a city street filled with traffic.
3	A large bird is snatching prey from a river.
5	A city street filled with white passenger buses.
6	A large white bird walking across a pond.
8	a number of sheep in a field on a hill
2	A street sign next to a tall brown brick building.
9	A street light on the side of a building at night.
7	A boat with a big pink top hat on it in the river.
2	A bird flying over a beach next to the ocean
8	a public transit bus on a city street
8	a public transit bus on a city street
2	A sign is really close to a building.
4	A street sign is upright in front of a tall white house.
3	The city bus is going down the very busy road.
7	The street sign is in front of the house.
5	A street lamp outside a building with shutters.
0	a close up of a person walking near a building
5	A bus crossing a bridge with street lights and trees.
3	A city bus at an intersection on the street.
1	A city bus pulling into the station with more busses to the side.
9	A large crowd of people walk in the middle of a city.
3	Two ducks are swimming on the lake next to each other.
0	A girl in a sunhat is riding along a muddy river.
0	a traffic light with a building in the background
8	A bus is on a street near a long brown building.
7	A street intersection in a town as the sun sets.
5	A boat floating along a river with other boats.
2	A few birds sitting on a rock next to a lake.
7	Sheep are grazing in a farm field overlooking country land.
3	A water fowl flying quickly across a lake.
4	a blue and white train car sitting in front of a house
7	Two sailboats travel in calm waters on the ocean.
1	The woman is getting ready to cross the street in the city.
3	People near a city bus that is moving.
9	A street sign and lamp post on the side of a building.
0	A train traveling over a bridge over a lake.
0	A train traveling over a bridge over a lake.
3	A building light built on to the outside wall.
2	A train passing under a wooden building next to a forest area.
2	A train passing under a wooden building next to a forest area.
0	A tour bus traveling over a bridge that has a road passing underneath.
3	A blue double decker bus driving across a bridge.
3	A blue Park Ride bus traveling over a bridge.
2	A white bird walking in a pond next to rocks.
0	a building with a sign and a street light attached to it
5	A city street with lots of cars parked on it.
3	A city bus about to leave the station.
1	A man and a woman are crossing the street in the city.
4	A blue street sign sitting in front of a tall building.
2	A man and a woman standing next to each other in a  building.
0	A woman in a canoe floating down a river.
0	A man and woman use a crosswalk in a city.
7	A speedboat decorated in pink heads down a canal.
8	A small white bird standing on top of a rock near a pond.
9	A group of seagulls on a rocky outcrop by the ocean.
3	A white bird perched on a rock by the ocean.
9	The white house sits at the intersection of two streets.
2	A train is driving down the tracks next to a building.
8	A white fire hydrant outside of a building with a mural on it.
7	A city square in an Asian country is full of shops advertisements and people.
8	A white street sign is on a grey pole on a city street.
7	A long-necked white bird strutting in a river
2	A pedestrian crossing sign next to a tall brick building.
0	some water a street a building and a street light
4	A fire hydrant sitting on the side of a road in front of a building.
2	A train sitting on train tracks next to a forest.
2	A traffic light sitting next to a tall building.
3	A bird landing on a reef by the ocean.
3	The rapid transit chugs through the city towards downtown
2	A tall building next to a park filled with lots of signs.
4	A couple of road signs sitting in front of a yard and a house.
9	A group of buses driving on a city street.
8	A white fire hydrant sitting outside a building with a mural painted on it.
0	A train traveling across a bridge by a body of water.
0	A person holding a stuffed bear in a mall.
8	Advocacy sign posted on a STOP sign in a city.
5	A cityscape of a Korean city with crowds and neon lights.
3	A train carrying boxes passes through the city.
3	Several buses make their way through the city.
6	Groups of people walking through a brightly lit city.
3	A giraffe hanging out at the city zoo
0	a large sign attached to a building that says confiseri en gros
9	A swarm of bugs of some sort over a large wetland
7	Two ducks facing the same direction wading in a pond.
7	A train sitting on the tracks in a city.
7	Many different signs in the grass outside a building.
7	A large bus on display in a building.
7	A crowded downtown street in an Asian city.
7	A stop sign in a residential area with a large cream colored house in the background.
3	A crooked street sign on a city street.
3	Two birds standing on a sea weed covered rock.
3	Two birds standing on a sea weed covered rock.
9	A street sign sitting by the side of a building.
3	A street sign and traffic light on a city street.
7	The street in the city seems to be quiet with a few cars parked.
1	A herd of rams stand somewhat dumbfounded on the shore by the river.
1	A herd of rams stand somewhat dumbfounded on the shore by the river.
1	A herd of rams stand somewhat dumbfounded on the shore by the river.
7	The building sign is written in a language we can not understand.
3	The old city bus is now displayed for people to view it.
8	A man riding on the back of a horse through a forest.
4	A couple of blue street signs in front of a building.
2	A big sign telling people to stop eating animals next to a building with cars parked outside
8	A white train on a bridge crossing over a body of water.
5	A city street sign with different languages near a big building.
5	A city street sign with different languages near a big building.
7	A dog running in the woods with an item in its mouth.
7	Pigeons sitting on a shingled roof in the city.
3	A traffic sign instructs bicycle riders on a city street.
5	Two illuminated city street signs with different languages at night.
9	Some city street signs at the end of an empty street.
2	A bicycle attached to a street sign next to a building.
7	Traffic signs give directions for people in this city.
7	A young man surfing a wave in the ocean.
9	an image of a dog running thru the woods
7	A cute city street sign in different languages.
0	A view of a street sign with a building and bridge in the background.
0	A view of a street sign with a building and bridge in the background.
2	Various street signs next to wall with a building in the background.
3	A vintage bus being displayed inside a building.
5	A roadway with stoplights traffic signs and building in the background.
3	A busy cross walk between some businesses and a bridge.
8	A large advertisement with a bull hangs on the side of a building.
7	A small herd of sheep along the road in a desert.
9	A billboard on the side of building features a bull.
2	A narrow road next to a antique store as a street sign.
8	a street light with signs on it near a bridge
3	A train is traveling through a remote wooded area.
7	A street sign in grass with building in the background.
4	a street sign that is standing in front of a building.
9	A small herd of big horned rams on a tundra.
6	Many people are walking through the streets of an Asian city.
7	Two elephants in a wooded area with three men around.
3	A boys sprays water stream at a passing bicyclist.
0	A stop sign at a corner of a town.
0	A street corner with a crosswalk and a building with a neon sign in the distance.
9	Many people are seen on the streets of a city
8	There are three animals seen together on a field or a farm
7	A sign placed in the grass near a large building.
9	A herd of giraffes feeding on forest greenery.
3	Several different birds are sitting together on a bridge.
1	A mountain town with snow shoveled to the sides of the road
1	A mountain town with snow shoveled to the sides of the road
3	A very long train going over a bridge above water.
3	Two mid size birds inside the water at a lake shore.
3	Two mid size birds inside the water at a lake shore.
3	Two mid size birds inside the water at a lake shore.
9	A traffic light and traffic sign very close to a building where lots of cars and pedestrian pass.
5	A street sign with the word bros on it and a building in back.
4	A stop light with a traffic sign sits in front of a building.
3	A large red two level city bus on a street.
0	Looking out a doorway at swans and ducks in a lake
7	Two birds face each other as they perch in the ocean.
7	Winter traffic amidst snow piles in a tourist town.
8	Street light with a sign below on a city street.
8	Graffiti written on a rusted street sign in a large city
7	Two birds sittin in the ocean staring at each other.
5	Open window of building with woman and child waving.
7	A city intersection in an urban city.
2	A car passing under a bridge next to lamppost.
3	A passenger train going down some tracks adjacent a city street.
0	A boat speeds across a large lake while a bigger boat heads in the opposite direction.
8	a close up of a bilingual street sign on a building
0	a close up of a street sign with a building in the background
7	Giraffes stand tall with the tree tops in a wooded area.
3	A city bus travelling down a secluded street.
7	Giraffes watching and browsing in lightly wooded wild surroundings.
0	a window over looking a hill side above water
2	sheep standing next to a road out in the desert
7	Various traffic signs with a building in the background.
7	a yield to pedestrian street sign in the city
0	A crowded city has a large poster of a bull.
0	a large group of cars in a snow covered town
0	several white geese in a lake near a grassy area.
1	A large group of birds in the water near the shore.
1	A large group of birds in the water near the shore.
0	A street sign with a picture of a bike standing below a red building.
7	A pole with various traffic signs in the city.
9	A group of swans and ducks swimming on a pond.
9	A wooden bridge crossing the top of a small river.
9	A wooden bridge crossing the top of a small river.
8	This black and white photo shows a painting that was done on the side of a building
3	A train traveling past a very tall building.
8	There is a seagull standing on the side of a river
8	A sign with a large bull on the side of a building.
0	a steel bridge over the water with a train
1	a boat on the water passing by two seagulls walking along the shore
1	a boat on the water passing by two seagulls walking along the shore
7	A tall sign advertising a museum village in Dear borne.
7	A city intersection with directional signs in the evening
2	A train is driving down the train tracks next to a house.
0	Nighttime in a large downtown area of a city
3	A traffic light hanging over a city street.
1	A bus is traveling down the road through the city.
8	A photo taken through a window at houses on a hill.
1	A view of the city from the crosswalk.
8	A train is on a high bridge and a bird is flying.
9	Green and yellow bus driving through the center of a city.
8	Sepia photograph of a boy on a pony by house.
4	This an old fashion picture of a boy on a horse in front of a house.
7	A bird standing looking down in a building.
5	Bridges over partially frozen river with train on highest bridge.
5	Bridges over partially frozen river with train on highest bridge.
3	Some street signs and traffic lights near a building and some trees.
0	A group of people standing in a plaza near a building and some traffic lights holding a sign.
2	A river traveling along side of a road next to a bridge.
2	A river traveling along side of a road next to a bridge.
9	A store with lots of large signs on the front of it.
4	The front of a drive in dry cleaning store.
1	A view of the city with a red bus in the center surrounded by civilians
5	A busy street with a Kodak store among other stores.
9	A sign on the side of a sandy desert with bushes.
5	A busy city street lined with stores parked cars and people.
3	A street car that is riding through a town.
7	A city bus on the road in a public area.
8	A person riding by a building on a bicycle.
3	A man and his son skiing down a snow covered hill.
3	A city bus is entering the town center.
3	A city bus is entering the town center.
4	Lamp post with street and directional signs. in front of apartment building.
3	A train is coming down the tracks near a building.
3	An Asian city street holds people and scooters.
0	Men stand around a dead gazelle in a desert.
7	A bird on a tree vine in the forest.
3	A train on train tracks running through a city.
0	Paved path along a river which is being crossed by a passenger train.
9	A couple of street signs over a city road.
3	A large red bus going down a city street.
7	A bald eagle flying with a bridge in the background
3	A red double decker bus driving past a tall building.
0	Street signs and a flag sitting near a building.
7	A train travels along the tracks in a town.
8	A bird standing on a tree branch in a wooded area.
9	An American flag hanging from the side of a white building.
7	A bald eagle soars  with a river and bridge in the background.
7	A bald eagle soars  with a river and bridge in the background.
5	A train on a city street with traffic lights on.
5	A number of rail lines with trains near a city
5	A city street with lots of traffic on it.
2	A train driving across a red bridge next to a field.
2	A group of three birds standing next to a river.
2	A train engine pouring out steam into the air next to a hillside forest.
2	A train traveling along a bridge next to tall buildings.
0	a yellow bus traveling down a street and under a bridge.
0	A biker rides down a street just outside a brick building
7	A bus in a major city scene during daytime
3	The city bus is traveling down the busy street.
3	A yellow bus is going down a dark city street.
3	A red fire hydrant just outside a building
2	A blue street sign which says west next to an of white apartment building.
8	a bird on a vine in the rain forest
9	A view of a dry cleaning store front
9	View of long passenger train riding over a bridge
3	An elevated train passes over a city street.
4	A fire hydrant painted in yellow and red in front of a building.
3	The high speed transit train is elevated above the city at this point
4	Bald eagle soaring over rough water in front of a railroad bridge.
0	A passenger train travels across a bridge over a river.
0	A passenger train travels across a bridge over a river.
0	a sign showing the name of a street in a town
4	A one way sign and a tree in front of a big building.
9	A clock on the side of a brick building.
4	Horse and cow grazing in a fenced pasture in front of a house.
7	A large Jack Kerouac sign marks a spot in the city.
0	An intersection with a street sign and flag at a stock exchange building
5	A pole filled with street signs on a snowy city street.
7	A city is full of signs in different languages.
7	Three giraffes meander about the savanna in search of foilage.
3	An old fire hydrant is on a city sidewalk.
0	A busy intersection in a city that displays a No Left Turn sign
3	A double decker bus drives through a busy city area
0	a storm coming in to a town over a building
0	a storm coming in to a town over a building
0	A train producing steam passes by a field and a forest.
1	There are trains coming over the track in the city
0	a train going down the tracks through a town
4	two horses grazing in a field in front of a house.
8	Two women walking a dog on a city street
5	A passenger train travels on a bridge with buildings below.
8	A street sign on a pole with a building in the background.
8	Two large birds are on the grass on a hill.
9	A red fire hydrant near the corner of a building.
7	A train travels in between a forest and an open field.
7	Two boaters peddling in a paddle boat near the city.
7	A bird is standing in a grassy swamp
4	A small red fire hydrant is in the corner of a building.
3	A yellow fire hydrant on a city sidewalk.
0	a giraffe in a sandy area drinking from a lake.
3	A yellow fire hydrant is on a city curb.
5	A fire hydrant stands near a building with windows on an old street.
7	Three birds on an island in the canal
7	Three birds on an island in the canal
3	A train engine and cars going over a bridge.
7	A busy city street in an Asian city.
4	Various black and white street signs in front of a building.
2	A green street sign that reads "Crooks Corporate" next to a tall building.
4	A street sign is on a pole in front of a store.
7	Street sign indicting points of interest in the city.
9	English and Japanese street sign on the side of a retail store.
8	A man in a blue shirt stands on a sidewalk in a large city.
3	The two city buses are pulled over to pick up passengers.
0	a close up of street sign with a building in the background
0	a clock attached to a building with power lines above
5	A pole with several street signs outside of a building.
0	Fisheye lens photograph of people at a light rail stop in a city
8	a street sign on a street corner near a building
7	A traffic sign specifying bicycle vehicles only in an old city
2	A shop sits next to several houses in a small town area.
3	A locomotive train blows steam as it goes through the desert.
0	A water bird eating a fish in a lake by manmade concrete steps
3	A small boat is on a lake near two ducks.
3	A yellow and green train sits on tracks near a building.
0	A giraffe getting a drink of water from a small pond.
0	A vehicle near a parking sign parked at the curb of a city street.
2	two animals graze in a field next to a house
7	A person standing in a narrow city street.
4	Two colorful buses wait in front of a building.
7	A person wearing hat in a boat in the sea.
7	A person wearing hat in a boat in the sea.
0	A giraffe bends its knees to get a drink of water from a small pond.
7	A giraffe grazing off the trees in a woodland setting.
3	Two people can see the time at a busy city street.
2	Two giraffes in a fenced in enclosure next to a wooded area.
4	A black clock is fixed by iron supports in front of a building.
8	Two ducks floating on a river with a boat passing by in the background.
4	A no parking sign is in front of a building.
0	a person in a hat stands next to a lake
4	Two brightly painted school buses in front of a building.
3	A train is coming down the tracks near a building.
0	a street sign outside a department store glass window display
3	two double deckered busses on a city street
9	A couple of people standing outside of a tall building.
3	some white sheep are grazing on a green hill
9	The shadows of four different satellite dishes against a house or building.
9	The shadows of four different satellite dishes against a house or building.
4	street signs in front of a brown brick building
0	a black and white street sign some trees and a house
3	A street sign on a city street near some trees.
9	A couple of sheep standing on a grassy hill.
8	A train on a track going over a bridge.
8	A street sign on a city street near a building.
8	A street sign on a city street near a building.
8	A couple of people on a sidewalk near a building.
4	A car parked in front of a building.
9	A highway sign posted on the side of a town road.
0	A train traveling across a bridge over a river.
0	A train traveling across a bridge over a river.
2	A train traveling across a bridge next to lush green trees.
7	A young boy holding a bird in the forest.
5	A yellow train crossing a bridge with trees and rocks on the sides.
3	A double-deckered city bus makes its way down a street.
3	A large red bus on a city street.
9	A sheep and a lamb on top of hill with other sheep pin the valley below.
4	A train riding along tracks by a street light in front of an apartment building.
3	A black and red train on bridge passing over water.
4	Street sign in front of a house on Ramsay St.
3	A green and silver train passing by a building.
1	Some cars are going down the street in the city.
7	An empty road in the middle of a desert.
8	A long large train on a track on a bridge.
5	A busy city street with traffic passing a warning sign.
1	A street sign for N Mississippi AV and a bird house is attached to the back of the sign.
7	Traffic signs in an Asian town on a bare road
9	Pedestrians walk on the sidewalk of a busy city
0	A large bus drives through a city across a bridge
0	A large bus drives through a city across a bridge
8	a train is passing over water on a bridge
3	 an empty blue beach chair surrounded by sea gulls
3	 an empty blue beach chair surrounded by sea gulls
3	An amusement park train running around a pond
0	A topless child holding a bird in a forest.
7	A small bird standing in shallow water in a swamp.
3	Two mountain goats running up a steep grassy hill.
3	Two mountain goats running up a steep grassy hill.
0	A train crossing a bridge in a wooded area
0	A train crossing a bridge in a wooded area
7	A sign in the middle of a city explaining to not enter.
0	Three giraffes in a wooded area with a blue sky.
5	A street sign with a bird house below it.
4	Two people walking on the sidewalk in front of a store.
3	Several street signs shown on a city street.
3	Double decker khaki and red bus passing through a city.
3	A red double deck bus traveling along a city street.
9	a bus going down the center of town with people all around.
3	A yellow and blue train car passing under a bridge.
5	The facade of a building with painted windows and wrought iron balcony.
3	A city bus driving down a busy city street.
0	A black and white photo of a crane standing in the water across from a city.
0	a wide stream with a gander of geese if the water
8	a train on a train track on a bridge
1	A bird overlooks the body of water toward the city.
8	Group of birds sitting on top of a television antenna on a building.
8	A young man leans over a ledge as he stands near a railroad track on a bridge.
8	a number of sheep on a hill with trees in the background
0	A bridge is over a river and a train with one yellow car is crossing the bridge.
0	A bridge is over a river and a train with one yellow car is crossing the bridge.
3	A black bus passing by building and trees.
3	There is an open store on the street.
3	This train is parked under a bridge and stairwell.
2	Two zebra standing next to each other in a lush green forest.
8	a wooden street sign on a city street
2	A giraffe standing next to a  car near a lush green forest.
3	A yellow and blue train traveling under a bridge.
9	A water crane standing on some rocks on edge of lake
3	A grey building on butt street and a no stopping sign
2	The old picture shows a bus next to a large building.
7	two giraffes in the woods next to many trees
3	A black and white horse on a farm
8	A blue and yellow caboose car connected to a train rests on a railroad track in front of a building with stairs.
3	A double decker bus traveling on a city street.
9	A metal sign sitting on the side of a red brick building.
1	A close-up of the parking sign with a brick building in the background.
3	A stop sign on the street beside a building.
5	A brick store with two giant lamps on top
3	A train is riding past a building on an overpass.
8	A man and some birds on some logs on a lake fishing
4	A bus parked out front of a building.
5	An old house with faded paint and rooting foundation.
2	A street sign sitting on the side of a road next to a pink building
3	A double decker bus driving by a building.
5	A street corner with a wooden building and signage.
5	A tall white brick building with boarded up windows.
3	An extended size city bus traveling on a snowy street.
3	A building that is white on a street corner during the day.
3	A train traveling down train tracks near a building.
7	A ram stands inside an enclosure in a wooded area.
3	A blue and white city bus driving down a road.
3	A traffic light suspended over a crowded city street.
7	Several different street signs in various locations on a city street.
3	Double decker bus loading passengers on a city street.
3	A bus is driving down a city street.
3	A freight train on a track riding down through some woods.
9	A tall building with a red and white no parking side on the side of it.
0	There is a rectangular street sign with a building in the background.
9	A river with lots of ducks surrounded by lots of snow.
3	A double decker bus driving down a city street.
8	A train on a bridge with a large building in the background.
8	A train on a bridge with a large building in the background.
0	A corner of a building showing a "Butt St" sign.
1	Crowd of people on the street of the city at night.
1	A stop sign on a pole in the middle of the city.
3	A liquor store at a street corner somewhere.
9	a liquor store with a couple of lamps on the top of it
2	A train is sitting on the tracks next to a building.
8	A sign reading Butt Street on the corner of a building with a No Parking sign below it.
7	A large red tour bus traveling in a city.
9	A heron flies above the green water of a lake.
3	Vehicles and people on a crowded city street.
0	The wall of a building with two windows and a balcony.
7	A lonely two-lane road crosses a stream in the desert.
7	A lonely two-lane road crosses a stream in the desert.
0	an gray iron direction sign a window and a brick building
5	A liquor store with lamps with lampshades on top of the building.
5	A liquor store with lamps with lampshades on top of the building.
2	Brown thomas car park sign next to a building
9	A bunch of birds near a white door outside of some building.
3	Passengers and workers milling around parked city buses.
5	A river with several ducks floating in it with frozen banks.
3	A street sign on a building painted light brown.
8	A green doorway on top of a balcony on a building.
2	A rail bridge next to tall building with a train on it.
2	A rail bridge next to tall building with a train on it.
2	A herd of ducks floating along a river next to a boat.
2	A cow standing on a dirt road next to a white building.
0	A yellow train traveling over a bridge under a building.
0	A yellow train traveling over a bridge under a building.
0	A man with a backpack looking over a bridge near a train station.
3	A steam engine train on tracks by a green forest.
9	A couple of animals on a rocky hill.
9	The corner store is not open at this time of day.
3	A double-decker bus driving down a city road.
4	A large group of city buses parked in a  lot.
3	Two  different street signs on a stone building.
3	A red bus parked on a city street.
3	A seaboard soars majestically over the green-blue ocean.
9	A sign on the side of a city street.
4	A parking sign directs traffic in front of a brick building.
9	A large number of pedestrians crossing a wide city street.
3	A very wide and crowded city street through tall buildings.
9	An old image of the outside of a store.
9	A street sign on the corner of a building.
3	Two goats standing side by side graze atop a mountain
0	A man sitting with a girl looking out a window of a building.
7	A very large city bus on a street covered in snow.
4	A highway sign in front of a modern building directs to Victory road and Liberation West Road.
1	a steam train going down the tracks throw the forest.
3	Sign that reads zoo has african lion white house has a lyin african.
8	A cat in a grassy field with a train passing by on bridge.
8	Street signs on a stop sign by some trees and a building.
9	Two black birds are sitting on top of a mountain.
0	People walking a street by cars and a building.
3	Public transportation train on a large sized bridge.
4	A street sign on a pole in front of a building.
7	Humped Zebra Crossing sign in the middle of a busy town.
7	A train going over a bridge with some buildings in the background
1	People crossing the street and walking on the sidewalk in a city.
3	Many different cars driving down a city road.
3	A dark city street has signs on a pole.
7	A street sign in a residential street in rhode island
3	A large red bus on a city street.
0	a close up of a street sign attached to a building
1	A train on the traintracks with a bridge in the background.
8	a group of sheep stand on a hill side
8	a double deckered bus on a city street
8	There is a bird standing on a rocky shore
8	There is a bird standing on a rocky shore
3	A large long bus on a city street.
3	A long train is going through a dense forest.
2	two street signs with one pointing towards the right next to a building.
3	An old white building has boarded up windows.
9	A group of people on a city street.
5	A dark city street is lit up with colored lights.
9	Two people and an animal sitting on top of a mountain.
3	A city street has clothes hanging on a line by windows.
8	a double deckered bus on a city street
0	A building has a large hamburger for a sign.
0	Two street signs are attached to a red traffic light near tall buildings in a city.
7	Two white and black trains on tracks with bridge in the background.
0	a close up of a street sign near a building
9	A woman standing outside of a building looking at her phone.
6	A downtown city with a few people walking in the background.
7	A train bellowing smoke from it's stack in the forest.
2	Two trains next to each other near a bridge
9	An old building on the corner of 14th and Rhode Island Ave
8	A steamboat is traveling on a lake with a lot of passengers.
9	The city has a lot of foot traffic this time of day.
7	A train traveling over a bridge in the snow.
4	A tall giraffe standing in front of  a forest.
9	A train moving across the tracks of a city.
5	A city street with construction signs and barriers.
0	A bus stopped at a corner with a fancy building in the background.
1	An elevated train going through the city with the sun setting in the background.
5	A store with a worn down looking front and dirt parking lot.
0	The stop sign is below a street sign near a large building.
5	Run down building with colorful signage but no people present
5	A farm with dozens of sheep in an enclosure.
7	A wagon rides on a track in an old town
3	A maroon and red city bus is driving near another bus.
0	this is a old photo of a railroad with a large building behind it
5	A busy freeway looping through a city with light traffic.
2	A street sign hanging from a metal pole next to a building.
2	there is a train that is stopped next to a building
5	A tall building with an illuminate sign on it's side.
3	A train traveling past a tall brown building.
9	A couple of ducks standing on the side of a lake.
9	A group of people crossing a busy city street.
5	A series of poles holding road and store signs with a tall building in the background.
5	A series of poles holding road and store signs with a tall building in the background.
4	A street and stop sign in front of a house.
3	there is a very large up hill empty field
4	The side of a hill covered in green grass with animals.
3	A bus on the street near a large building.
6	A group of people walking down a city street.
3	A large red bus on a city street.
3	A larger burger and sign on a building.
8	A very large building and a cart on a road.
9	A group of people standing around a farm.
0	a silver and blue train traveling along a lush green forest.
5	A road with some bushes by a building.
7	A low angle picture in the city of two intersecting street signs.
2	A yellow and red train on tracks next to bridge.
8	Several street signs and a crosswalk signal on a post in front of a building.
4	Several street signs on a pole in front of a building.
4	a sign in front of an old house in the city
4	a sign in front of an old house in the city
0	Two birds flying past a building and a lighthouse.
4	A big green city bus in front of a large church.
2	A beige building next to a green street sign which states Rhode Island.
2	a train on railroad tracks next to a lake
3	Many different cars parked on a city street.
9	A couple of street signs near a building.
3	A large green bus on a city road.
3	A big blue and white two level city bus on a street.
